start_date,end_date,state,sample_size,population,Clinton,Trump
2016-10-12,2016-10-17,West Virginia,601.0,lv,29.35737,59.52579
2016-10-12,2016-10-17,U.S.,692.0,lv,48.49562,37.83979
2016-10-12,2016-10-17,West Virginia,601.0,lv,29.55951,59.2166
2016-10-13,2016-10-17,New York,611.0,lv,53.93544,33.557109999999994
2016-10-13,2016-10-17,U.S.,1187.0,lv,42.19129,39.79507
2016-10-13,2016-10-17,U.S.,1500.0,lv,42.45245,43.56058
2016-10-13,2016-10-17,New York,611.0,lv,53.72041,33.78177
2016-10-13,2016-10-17,U.S.,1187.0,lv,41.98972,40.19
2016-10-13,2016-10-17,U.S.,1500.0,lv,42.3285,43.80662
2016-10-13,2016-10-17,New York,611.0,lv,53.94645,33.51402
2016-10-13,2016-10-17,U.S.,1187.0,lv,42.16533,39.92865
2016-10-13,2016-10-17,U.S.,1500.0,lv,42.45877,43.52393
2016-10-14,2016-10-17,U.S.,1000.0,lv,46.84417,39.99571
2016-10-14,2016-10-17,North Carolina,600.0,lv,44.29618,44.81083
2016-10-14,2016-10-17,Nevada,413.0,lv,45.72622,41.74498
2016-10-14,2016-10-17,Tennessee,508.0,rv,35.13942,48.93215
2016-10-14,2016-10-17,U.S.,1000.0,lv,46.77638,40.16689
2016-10-14,2016-10-17,North Carolina,600.0,lv,44.25919,45.08403
2016-10-14,2016-10-17,Nevada,413.0,lv,45.45885,42.09535
2016-10-14,2016-10-17,Tennessee,508.0,rv,35.16147,49.13953
2016-10-14,2016-10-17,U.S.,1000.0,lv,46.82937,39.95653
2016-10-14,2016-10-17,North Carolina,600.0,lv,44.0649,44.77933
2016-10-14,2016-10-17,Nevada,413.0,lv,45.65482,41.71672
2016-10-14,2016-10-17,Tennessee,508.0,rv,35.35086,48.79136
2016-10-15,2016-10-17,U.S.,912.0,lv,45.80878,41.3288
2016-10-15,2016-10-17,U.S.,1641.0,lv,45.08607,40.12702
2016-10-15,2016-10-17,U.S.,912.0,lv,45.64513,41.66391
2016-10-15,2016-10-17,U.S.,1641.0,lv,44.93186,40.35955
2016-10-15,2016-10-17,U.S.,912.0,lv,45.81956,41.29187
2016-10-15,2016-10-17,U.S.,1641.0,lv,45.07839,40.06905
2016-10-12,2016-10-18,U.S.,1029.0,rv,48.16418,41.12745
2016-10-12,2016-10-18,Utah,818.0,lv,24.05376,31.45146
2016-10-12,2016-10-18,U.S.,1344.0,lv,46.65981,43.91006
2016-10-12,2016-10-18,U.S.,3019.0,lv,44.43866,42.47624
2016-10-12,2016-10-18,U.S.,1029.0,rv,47.79885,41.52952
2016-10-12,2016-10-18,Utah,818.0,lv,23.68727,31.88361
2016-10-12,2016-10-18,U.S.,1344.0,lv,46.48228,44.15545
2016-10-12,2016-10-18,U.S.,3019.0,lv,44.23073,42.68816
2016-10-12,2016-10-18,U.S.,1029.0,rv,47.993,41.21737
2016-10-12,2016-10-18,Utah,818.0,lv,24.07866,31.672040000000003
2016-10-12,2016-10-18,U.S.,1344.0,lv,46.66668,43.79432
2016-10-12,2016-10-18,U.S.,3019.0,lv,44.4607,42.36782
2016-10-13,2016-10-18,U.S.,782.0,lv,41.52011,43.47915
2016-10-13,2016-10-18,U.S.,782.0,lv,41.38184,43.8873
2016-10-13,2016-10-18,U.S.,782.0,lv,41.60528,43.51736
2016-10-14,2016-10-18,U.S.,1192.0,lv,41.34425,42.333870000000005
2016-10-14,2016-10-18,U.S.,1192.0,lv,41.15195,42.71695
2016-10-14,2016-10-18,U.S.,1192.0,lv,41.31847,42.46718
2016-10-15,2016-10-18,Wisconsin,403.0,lv,45.69044,41.73809
2016-10-15,2016-10-18,Georgia,627.0,lv,43.41778,46.02702
2016-10-15,2016-10-18,U.S.,925.0,rv,43.05326,41.63618
2016-10-15,2016-10-18,Wisconsin,403.0,lv,45.42971,42.08302
2016-10-15,2016-10-18,Georgia,627.0,lv,43.04168,46.39197
2016-10-15,2016-10-18,U.S.,925.0,rv,42.778690000000005,41.76489
2016-10-15,2016-10-18,Wisconsin,403.0,lv,45.61971,41.70932
2016-10-15,2016-10-18,Georgia,627.0,lv,43.24775,46.14754
2016-10-15,2016-10-18,U.S.,925.0,rv,42.99918,41.44017
2016-10-16,2016-10-18,Illinois,1200.0,lv,50.25616,36.88839
2016-10-16,2016-10-18,U.S.,1500.0,lv,42.37576,44.40576
2016-10-16,2016-10-18,U.S.,1639.0,lv,46.05643,40.03341
2016-10-16,2016-10-18,Illinois,1200.0,lv,50.02365,37.20138
2016-10-16,2016-10-18,U.S.,1500.0,lv,42.27433,44.6226
2016-10-16,2016-10-18,U.S.,1639.0,lv,45.91547,40.24859
2016-10-16,2016-10-18,Illinois,1200.0,lv,50.06236,36.95291
2016-10-16,2016-10-18,U.S.,1500.0,lv,42.38343,44.36779
2016-10-16,2016-10-18,U.S.,1639.0,lv,46.04992,39.97438
2016-10-17,2016-10-18,U.S.,1007.0,lv,47.20443,41.15833
2016-10-17,2016-10-18,North Carolina,924.0,lv,42.03075,44.76365
2016-10-17,2016-10-18,Florida,892.0,lv,45.01757,42.90788
2016-10-17,2016-10-18,Georgia,807.0,lv,44.03906,43.67281
2016-10-17,2016-10-18,Virginia,802.0,lv,43.0226,41.85281
2016-10-17,2016-10-18,Arizona,550.0,lv,41.43341,43.54182
2016-10-17,2016-10-18,U.S.,1007.0,lv,47.00146,41.43147
2016-10-17,2016-10-18,North Carolina,924.0,lv,41.90802,44.9357
2016-10-17,2016-10-18,Florida,892.0,lv,44.88366,43.09931
2016-10-17,2016-10-18,Georgia,807.0,lv,43.92336,43.83265
2016-10-17,2016-10-18,Virginia,802.0,lv,42.89296,42.036840000000005
2016-10-17,2016-10-18,Arizona,550.0,lv,41.11504,43.80001
2016-10-17,2016-10-18,U.S.,1007.0,lv,47.16051,41.148990000000005
2016-10-17,2016-10-18,North Carolina,924.0,lv,42.02567,44.7032
2016-10-17,2016-10-18,Florida,892.0,lv,45.01163,42.84836
2016-10-17,2016-10-18,Georgia,807.0,lv,44.03451,43.61177
2016-10-17,2016-10-18,Virginia,802.0,lv,43.01699,41.79294
2016-10-17,2016-10-18,Arizona,550.0,lv,41.26194,43.45131
2016-10-18,2016-10-18,Michigan,1102.0,lv,49.42134,39.39726
2016-10-18,2016-10-18,Michigan,1102.0,lv,49.24538,39.45285
2016-10-18,2016-10-18,Michigan,1102.0,lv,49.39856,39.3921
2016-10-13,2016-10-19,U.S.,1360.0,lv,47.28788,43.19397
2016-10-13,2016-10-19,U.S.,3050.0,lv,44.33674,42.76016
2016-10-13,2016-10-19,U.S.,1360.0,lv,47.11944,43.42732
2016-10-13,2016-10-19,U.S.,3050.0,lv,44.137890000000006,42.96004
2016-10-13,2016-10-19,U.S.,1360.0,lv,47.29494,43.07797
2016-10-13,2016-10-19,U.S.,3050.0,lv,44.35896,42.65147
2016-10-14,2016-10-19,U.S.,779.0,lv,41.69047,43.285540000000005
2016-10-14,2016-10-19,U.S.,779.0,lv,41.56544,43.67634
2016-10-14,2016-10-19,U.S.,779.0,lv,41.77681,43.32269
2016-10-15,2016-10-19,U.S.,1200.0,lv,43.11461,39.94026
2016-10-15,2016-10-19,Maine,137.0,lv,41.45092,44.36182
2016-10-15,2016-10-19,Alaska,111.0,lv,32.95169,44.83773
2016-10-15,2016-10-19,New Hampshire,89.0,lv,46.77425,37.63734
2016-10-15,2016-10-19,Delaware,113.0,lv,42.10657,35.90483
2016-10-15,2016-10-19,Hawaii,94.0,lv,53.89506,35.3126
2016-10-15,2016-10-19,Rhode Island,70.0,lv,49.93015,41.00601
2016-10-15,2016-10-19,Vermont,91.0,lv,53.04006,29.5941
2016-10-15,2016-10-19,Arkansas,238.0,lv,32.2192,52.26728
2016-10-15,2016-10-19,Idaho,182.0,lv,31.517640000000004,46.24263
2016-10-15,2016-10-19,District of Columbia,66.0,lv,70.67000999999999,15.30801
2016-10-15,2016-10-19,South Dakota,101.0,lv,33.13656,51.878040000000006
2016-10-15,2016-10-19,Wyoming,76.0,lv,32.25698,53.97212
2016-10-15,2016-10-19,New Mexico,249.0,lv,44.90855,34.01957
2016-10-15,2016-10-19,Nevada,259.0,lv,41.59437,43.56636
2016-10-15,2016-10-19,West Virginia,111.0,lv,31.71003,53.07839
2016-10-15,2016-10-19,Nebraska,227.0,lv,36.63077,46.51784
2016-10-15,2016-10-19,Mississippi,237.0,lv,36.0204,52.39381
2016-10-15,2016-10-19,Louisiana,312.0,lv,30.79261,59.44534
2016-10-15,2016-10-19,North Dakota,66.0,lv,32.33705,45.90412
2016-10-15,2016-10-19,Oklahoma,249.0,lv,32.35183,48.98969
2016-10-15,2016-10-19,Kentucky,398.0,lv,38.04857,51.3763
2016-10-15,2016-10-19,South Carolina,387.0,lv,34.11281,52.6025
2016-10-15,2016-10-19,Montana,125.0,lv,43.07335,42.79406
2016-10-15,2016-10-19,Kansas,286.0,lv,43.47892,37.50431
2016-10-15,2016-10-19,Oregon,470.0,lv,52.61279,31.472
2016-10-15,2016-10-19,Connecticut,344.0,lv,45.26148,41.31072
2016-10-15,2016-10-19,Iowa,424.0,lv,39.10498,40.52074
2016-10-15,2016-10-19,Alabama,445.0,lv,28.59634,60.81203000000001
2016-10-15,2016-10-19,Tennessee,401.0,lv,31.81935,52.32515
2016-10-15,2016-10-19,Massachusetts,485.0,lv,53.20146999999999,31.94711
2016-10-15,2016-10-19,U.S.,22826.0,lv,43.6047,41.45156
2016-10-15,2016-10-19,Georgia,551.0,lv,38.173390000000005,49.58413
2016-10-15,2016-10-19,Maryland,414.0,lv,54.02086,33.10349
2016-10-15,2016-10-19,Washington,594.0,lv,50.60067,33.35231
2016-10-15,2016-10-19,Virginia,644.0,lv,45.61022,38.802620000000005
2016-10-15,2016-10-19,Arizona,629.0,lv,46.67105,39.20378
2016-10-15,2016-10-19,Michigan,637.0,lv,42.30313,36.26409
2016-10-15,2016-10-19,Colorado,600.0,lv,48.96493,33.49147
2016-10-15,2016-10-19,North Carolina,648.0,lv,42.71675,45.64925
2016-10-15,2016-10-19,Minnesota,596.0,lv,40.83716,36.58951
2016-10-15,2016-10-19,Indiana,717.0,lv,40.85143,40.69533
2016-10-15,2016-10-19,Missouri,587.0,lv,42.4295,42.10282
2016-10-15,2016-10-19,Wisconsin,725.0,lv,43.1083,36.70328
2016-10-15,2016-10-19,New Jersey,792.0,lv,46.10997,40.33928
2016-10-15,2016-10-19,Ohio,865.0,lv,38.724990000000005,46.71744
2016-10-15,2016-10-19,Texas,1163.0,lv,38.20956,48.47202
2016-10-15,2016-10-19,New York,1165.0,lv,48.93277,36.73931
2016-10-15,2016-10-19,Illinois,1105.0,lv,43.85666,36.99363
2016-10-15,2016-10-19,California,1384.0,lv,52.842490000000005,34.63323
2016-10-15,2016-10-19,Florida,987.0,lv,43.38619,46.29028
2016-10-15,2016-10-19,Pennsylvania,555.0,lv,41.57148,43.62458
2016-10-15,2016-10-19,Utah,281.0,lv,31.508540000000004,29.51969
2016-10-15,2016-10-19,U.S.,1200.0,lv,42.93555,40.30598
2016-10-15,2016-10-19,Maine,137.0,lv,41.28032,44.6595
2016-10-15,2016-10-19,Alaska,111.0,lv,32.79285,45.11426
2016-10-15,2016-10-19,New Hampshire,89.0,lv,46.59635,37.94814
2016-10-15,2016-10-19,Delaware,113.0,lv,41.96399,36.15211
2016-10-15,2016-10-19,Hawaii,94.0,lv,53.72898000000001,35.60215
2016-10-15,2016-10-19,Rhode Island,70.0,lv,49.74777,41.32486
2016-10-15,2016-10-19,Vermont,91.0,lv,52.86852,29.89347
2016-10-15,2016-10-19,Arkansas,238.0,lv,32.07948,52.50942
2016-10-15,2016-10-19,Idaho,182.0,lv,31.3653,46.50747
2016-10-15,2016-10-19,District of Columbia,66.0,lv,70.48747,15.62715
2016-10-15,2016-10-19,South Dakota,101.0,lv,32.98305,52.14499
2016-10-15,2016-10-19,Wyoming,76.0,lv,32.10391,54.23826
2016-10-15,2016-10-19,Nevada,259.0,lv,41.44938,43.81798
2016-10-15,2016-10-19,New Mexico,249.0,lv,44.75721,34.28261
2016-10-15,2016-10-19,West Virginia,111.0,lv,31.56031,53.33852
2016-10-15,2016-10-19,Nebraska,227.0,lv,36.48185,46.77653
2016-10-15,2016-10-19,Mississippi,237.0,lv,35.903859999999995,52.594280000000005
2016-10-15,2016-10-19,Louisiana,312.0,lv,30.66755,59.66112
2016-10-15,2016-10-19,North Dakota,66.0,lv,32.17315,46.18976
2016-10-15,2016-10-19,Oklahoma,249.0,lv,32.21498,49.22666
2016-10-15,2016-10-19,Kentucky,398.0,lv,37.90816,51.61967
2016-10-15,2016-10-19,South Carolina,387.0,lv,33.987970000000004,52.81788
2016-10-15,2016-10-19,Montana,125.0,lv,42.91631,43.06733
2016-10-15,2016-10-19,Kansas,286.0,lv,43.32798,37.76664
2016-10-15,2016-10-19,Oregon,470.0,lv,52.45515,31.74636
2016-10-15,2016-10-19,Connecticut,344.0,lv,45.10242,41.58765
2016-10-15,2016-10-19,Iowa,424.0,lv,38.94973,40.79081
2016-10-15,2016-10-19,Alabama,445.0,lv,28.47535,61.020480000000006
2016-10-15,2016-10-19,Tennessee,401.0,lv,31.67979,52.56699
2016-10-15,2016-10-19,Massachusetts,485.0,lv,53.02053000000001,32.26337
2016-10-15,2016-10-19,U.S.,22826.0,lv,43.46008,41.70252
2016-10-15,2016-10-19,Georgia,551.0,lv,38.04919,49.79837
2016-10-15,2016-10-19,Maryland,414.0,lv,53.88296,33.34236
2016-10-15,2016-10-19,Washington,594.0,lv,50.44072,33.63084
2016-10-15,2016-10-19,Virginia,644.0,lv,45.47162,39.04274
2016-10-15,2016-10-19,Arizona,629.0,lv,46.52244,39.46191
2016-10-15,2016-10-19,Michigan,637.0,lv,42.15678,36.51814
2016-10-15,2016-10-19,Colorado,600.0,lv,48.80962,33.76163
2016-10-15,2016-10-19,North Carolina,648.0,lv,42.58528,45.87655
2016-10-15,2016-10-19,Minnesota,596.0,lv,40.6843,36.85529
2016-10-15,2016-10-19,Indiana,717.0,lv,40.71415,40.93307
2016-10-15,2016-10-19,Missouri,587.0,lv,42.29013,42.34434
2016-10-15,2016-10-19,Wisconsin,725.0,lv,42.95667,36.966840000000005
2016-10-15,2016-10-19,New Jersey,792.0,lv,45.96018,40.599540000000005
2016-10-15,2016-10-19,Ohio,865.0,lv,38.58068,46.96783
2016-10-15,2016-10-19,Texas,1163.0,lv,38.07025,48.71342
2016-10-15,2016-10-19,New York,1165.0,lv,48.78602,36.99408
2016-10-15,2016-10-19,Illinois,1105.0,lv,43.71416,37.24076
2016-10-15,2016-10-19,California,1384.0,lv,52.69545,34.88854
2016-10-15,2016-10-19,Florida,987.0,lv,43.243190000000006,46.53831
2016-10-15,2016-10-19,Pennsylvania,555.0,lv,41.43426,43.86223
2016-10-15,2016-10-19,Utah,281.0,lv,31.357190000000003,29.78275
2016-10-15,2016-10-19,U.S.,1200.0,lv,43.08999,40.07251
2016-10-15,2016-10-19,Maine,137.0,lv,41.47508,44.336870000000005
2016-10-15,2016-10-19,Alaska,111.0,lv,32.97675,44.81181
2016-10-15,2016-10-19,New Hampshire,89.0,lv,46.79785,37.61299
2016-10-15,2016-10-19,Delaware,113.0,lv,42.13287,35.877559999999995
2016-10-15,2016-10-19,Hawaii,94.0,lv,53.91956999999999,35.28727
2016-10-15,2016-10-19,Rhode Island,70.0,lv,49.95341,40.98203
2016-10-15,2016-10-19,Vermont,91.0,lv,53.06415,29.56923
2016-10-15,2016-10-19,Arkansas,238.0,lv,32.245709999999995,52.23978
2016-10-15,2016-10-19,Idaho,182.0,lv,31.543190000000003,46.21617
2016-10-15,2016-10-19,District of Columbia,66.0,lv,70.69325,15.28405
2016-10-15,2016-10-19,South Dakota,101.0,lv,33.16203,51.85167
2016-10-15,2016-10-19,Wyoming,76.0,lv,32.28247,53.94572
2016-10-15,2016-10-19,New Mexico,249.0,lv,44.93418,33.99302
2016-10-15,2016-10-19,Nevada,259.0,lv,41.62048,43.5393
2016-10-15,2016-10-19,West Virginia,111.0,lv,31.73579,53.05171
2016-10-15,2016-10-19,Nebraska,227.0,lv,36.65658,46.4911
2016-10-15,2016-10-19,Mississippi,237.0,lv,36.04869,52.3644
2016-10-15,2016-10-19,Louisiana,312.0,lv,30.82025,59.416630000000005
2016-10-15,2016-10-19,North Dakota,66.0,lv,32.36172,45.87862
2016-10-15,2016-10-19,Oklahoma,249.0,lv,32.37856,48.96195
2016-10-15,2016-10-19,Kentucky,398.0,lv,38.07503,51.34885
2016-10-15,2016-10-19,South Carolina,387.0,lv,34.14046,52.57376
2016-10-15,2016-10-19,Montana,125.0,lv,43.09854,42.767990000000005
2016-10-15,2016-10-19,Kansas,286.0,lv,43.50458,37.47774
2016-10-15,2016-10-19,Oregon,470.0,lv,52.63794,31.445970000000003
2016-10-15,2016-10-19,Connecticut,344.0,lv,45.28653,41.28481
2016-10-15,2016-10-19,Iowa,424.0,lv,39.13031,40.49452
2016-10-15,2016-10-19,Alabama,445.0,lv,28.62428,60.78298
2016-10-15,2016-10-19,Tennessee,401.0,lv,31.84587,52.29763
2016-10-15,2016-10-19,Massachusetts,485.0,lv,53.22484,31.92301
2016-10-15,2016-10-19,U.S.,22826.0,lv,43.63084,41.42446
2016-10-15,2016-10-19,Georgia,551.0,lv,38.2011,49.55534
2016-10-15,2016-10-19,Maryland,414.0,lv,54.04751,33.07584
2016-10-15,2016-10-19,Washington,594.0,lv,50.62564,33.32648
2016-10-15,2016-10-19,Virginia,644.0,lv,45.63682,38.77502
2016-10-15,2016-10-19,Arizona,629.0,lv,46.69689,39.17701
2016-10-15,2016-10-19,Michigan,637.0,lv,42.32914,36.23713
2016-10-15,2016-10-19,Colorado,600.0,lv,48.99025,33.46525
2016-10-15,2016-10-19,North Carolina,648.0,lv,42.74389,45.62107
2016-10-15,2016-10-19,Minnesota,596.0,lv,40.86267,36.56309
2016-10-15,2016-10-19,Indiana,717.0,lv,40.87813,40.66762
2016-10-15,2016-10-19,Missouri,587.0,lv,42.45605,42.07528
2016-10-15,2016-10-19,Wisconsin,725.0,lv,43.1339,36.67677
2016-10-15,2016-10-19,New Jersey,792.0,lv,46.13572,40.31261
2016-10-15,2016-10-19,Ohio,865.0,lv,38.75116,46.69032
2016-10-15,2016-10-19,Texas,1163.0,lv,38.23611,48.44448
2016-10-15,2016-10-19,New York,1165.0,lv,48.95874,36.71239
2016-10-15,2016-10-19,Illinois,1105.0,lv,43.88296,36.96636
2016-10-15,2016-10-19,California,1384.0,lv,52.86845,34.60633
2016-10-15,2016-10-19,Florida,987.0,lv,43.41246,46.26305
2016-10-15,2016-10-19,Pennsylvania,555.0,lv,41.59819,43.59687
2016-10-15,2016-10-19,Utah,281.0,lv,31.53417,29.493140000000004
2016-10-16,2016-10-19,Michigan,600.0,lv,42.75185,39.2192
2016-10-16,2016-10-19,Florida,507.0,lv,46.38989,44.11649
2016-10-16,2016-10-19,Virginia,834.0,lv,46.0004,37.05336
2016-10-16,2016-10-19,Michigan,600.0,lv,42.74255,39.61837
2016-10-16,2016-10-19,Florida,507.0,lv,46.04127,44.63293
2016-10-16,2016-10-19,Virginia,834.0,lv,45.7855,37.60738
2016-10-16,2016-10-19,Michigan,600.0,lv,42.58966,38.92615
2016-10-16,2016-10-19,Florida,507.0,lv,46.36484,44.10116
2016-10-16,2016-10-19,Virginia,834.0,lv,45.91723,37.33231
2016-10-17,2016-10-19,Louisiana,625.0,lv,32.47404,55.76905
2016-10-17,2016-10-19,Utah,700.0,lv,23.36361,27.11539
2016-10-17,2016-10-19,Missouri,600.0,lv,38.47355,47.26392
2016-10-17,2016-10-19,Ohio,500.0,lv,44.65469,47.25517
2016-10-17,2016-10-19,New Hampshire,900.0,lv,43.4295,36.745740000000005
2016-10-17,2016-10-19,Pennsylvania,800.0,lv,44.47601,41.23695
2016-10-17,2016-10-19,U.S.,1500.0,lv,40.33505,45.30056
2016-10-17,2016-10-19,U.S.,1822.0,lv,47.01571,38.9282
2016-10-17,2016-10-19,Louisiana,625.0,lv,32.41466,55.75133
2016-10-17,2016-10-19,Utah,700.0,lv,23.198,27.33574
2016-10-17,2016-10-19,Missouri,600.0,lv,38.328590000000005,47.48841
2016-10-17,2016-10-19,Ohio,500.0,lv,44.58944,47.56818
2016-10-17,2016-10-19,New Hampshire,900.0,lv,43.2472,37.03497
2016-10-17,2016-10-19,Pennsylvania,800.0,lv,44.33314,41.45782
2016-10-17,2016-10-19,U.S.,1500.0,lv,40.23909,45.49637
2016-10-17,2016-10-19,U.S.,1822.0,lv,46.88022,39.12236
2016-10-17,2016-10-19,Louisiana,625.0,lv,32.53884,55.62838000000001
2016-10-17,2016-10-19,Utah,700.0,lv,23.41545,27.00902
2016-10-17,2016-10-19,Missouri,600.0,lv,38.52774,47.16718
2016-10-17,2016-10-19,Ohio,500.0,lv,44.73466,47.3627
2016-10-17,2016-10-19,New Hampshire,900.0,lv,43.48085,36.6521
2016-10-17,2016-10-19,Pennsylvania,800.0,lv,44.53036,41.14004
2016-10-17,2016-10-19,U.S.,1500.0,lv,40.34317,45.26222
2016-10-17,2016-10-19,U.S.,1822.0,lv,47.00966,38.86881
2016-10-18,2016-10-19,Wisconsin,804.0,lv,47.68439,38.00763
2016-10-18,2016-10-19,Wisconsin,804.0,lv,47.49331,38.25592
2016-10-18,2016-10-19,Wisconsin,804.0,lv,47.66385,37.98978
2016-10-19,2016-10-19,Florida,1000.0,lv,43.73679,44.8174
2016-10-19,2016-10-19,Florida,1000.0,lv,43.65371,45.01477
2016-10-19,2016-10-19,Florida,1000.0,lv,44.08218,44.33176
2016-09-30,2016-10-20,South Dakota,103.0,lv,29.93882,49.22032
2016-09-30,2016-10-20,Kansas,349.0,lv,35.0841,49.87156
2016-09-30,2016-10-20,South Carolina,304.0,lv,42.37977,51.62225
2016-09-30,2016-10-20,Louisiana,459.0,lv,34.31409,52.29943
2016-09-30,2016-10-20,Nebraska,207.0,lv,32.47163,46.89237
2016-09-30,2016-10-20,New Hampshire,179.0,lv,42.5932,39.41696
2016-09-30,2016-10-20,Connecticut,437.0,lv,51.161190000000005,35.906040000000004
2016-09-30,2016-10-20,Mississippi,171.0,lv,36.17611,52.86889
2016-09-30,2016-10-20,Idaho,171.0,lv,32.33361,50.28955
2016-09-30,2016-10-20,Oklahoma,381.0,lv,33.64018,51.0113
2016-09-30,2016-10-20,Arkansas,283.0,lv,32.85173,53.340790000000005
2016-09-30,2016-10-20,Iowa,363.0,lv,43.74545,43.15987
2016-09-30,2016-10-20,New Mexico,150.0,lv,46.03008,32.23285
2016-09-30,2016-10-20,Alabama,482.0,lv,37.294540000000005,53.25608
2016-09-30,2016-10-20,Maine,202.0,lv,45.69854,39.25589
2016-09-30,2016-10-20,Nevada,292.0,lv,45.56852,43.6073
2016-09-30,2016-10-20,Kentucky,458.0,lv,39.62237,52.41053
2016-09-30,2016-10-20,Delaware,121.0,lv,46.23,34.54695
2016-09-30,2016-10-20,Oregon,644.0,lv,44.4908,37.90676
2016-09-30,2016-10-20,Montana,109.0,lv,28.20268,49.71063
2016-09-30,2016-10-20,West Virginia,129.0,lv,38.14515,56.83654
2016-09-30,2016-10-20,Utah,249.0,lv,27.37964,41.12252
2016-09-30,2016-10-20,South Dakota,103.0,lv,29.6436,49.56667
2016-09-30,2016-10-20,Kansas,349.0,lv,34.79394,50.21478
2016-09-30,2016-10-20,South Carolina,304.0,lv,42.131820000000005,51.92463
2016-09-30,2016-10-20,Louisiana,459.0,lv,34.14857,52.684940000000005
2016-09-30,2016-10-20,Nebraska,207.0,lv,32.214209999999994,47.26191
2016-09-30,2016-10-20,New Hampshire,179.0,lv,42.29483,39.83774
2016-09-30,2016-10-20,Connecticut,437.0,lv,50.951640000000005,36.35573
2016-09-30,2016-10-20,Mississippi,171.0,lv,35.96178,53.17849
2016-09-30,2016-10-20,Idaho,171.0,lv,32.051520000000004,50.64529
2016-09-30,2016-10-20,Oklahoma,381.0,lv,33.33939,51.29903
2016-09-30,2016-10-20,Arkansas,283.0,lv,32.66373,53.75045
2016-09-30,2016-10-20,Iowa,363.0,lv,43.48263,43.54413
2016-09-30,2016-10-20,New Mexico,150.0,lv,45.78853,32.62595
2016-09-30,2016-10-20,Alabama,482.0,lv,37.12102,53.62062
2016-09-30,2016-10-20,Maine,202.0,lv,45.46629,39.71959
2016-09-30,2016-10-20,Nevada,292.0,lv,45.29181,43.94503
2016-09-30,2016-10-20,Kentucky,458.0,lv,39.4258,52.81381
2016-09-30,2016-10-20,Delaware,121.0,lv,46.01005,34.93378
2016-09-30,2016-10-20,Oregon,644.0,lv,44.26662,38.33726
2016-09-30,2016-10-20,Montana,109.0,lv,28.08703,50.24773
2016-09-30,2016-10-20,West Virginia,129.0,lv,37.9591,57.279990000000005
2016-09-30,2016-10-20,Utah,249.0,lv,27.19242,41.56998
2016-09-30,2016-10-20,South Dakota,103.0,lv,29.86903,49.31535
2016-09-30,2016-10-20,Kansas,349.0,lv,35.04118,49.99296
2016-09-30,2016-10-20,South Carolina,304.0,lv,42.362770000000005,51.7645
2016-09-30,2016-10-20,Louisiana,459.0,lv,34.31089,52.45553
2016-09-30,2016-10-20,Nebraska,207.0,lv,32.44008,47.02475
2016-09-30,2016-10-20,New Hampshire,179.0,lv,42.52933,39.52263
2016-09-30,2016-10-20,Connecticut,437.0,lv,51.14186,36.05261
2016-09-30,2016-10-20,Mississippi,171.0,lv,36.15789,53.00833000000001
2016-09-30,2016-10-20,Idaho,171.0,lv,32.269040000000004,50.38957
2016-09-30,2016-10-20,Oklahoma,381.0,lv,33.56681,51.09951
2016-09-30,2016-10-20,Arkansas,283.0,lv,32.86659,53.5178
2016-09-30,2016-10-20,Iowa,363.0,lv,43.69188,43.27145
2016-09-30,2016-10-20,New Mexico,150.0,lv,45.9417,32.30886
2016-09-30,2016-10-20,Alabama,482.0,lv,37.28748,53.40753
2016-09-30,2016-10-20,Maine,202.0,lv,45.6623,39.38779
2016-09-30,2016-10-20,Nevada,292.0,lv,45.516020000000005,43.71797
2016-09-30,2016-10-20,Kentucky,458.0,lv,39.61359,52.56403
2016-09-30,2016-10-20,Delaware,121.0,lv,46.19672,34.67638
2016-09-30,2016-10-20,Oregon,644.0,lv,44.48032,38.0619
2016-09-30,2016-10-20,Montana,109.0,lv,28.27027,49.94371
2016-09-30,2016-10-20,West Virginia,129.0,lv,38.14983,57.0053
2016-09-30,2016-10-20,Utah,249.0,lv,27.3525,41.25978
2016-10-07,2016-10-20,Ohio,1839.0,lv,41.55882,43.38447
2016-10-07,2016-10-20,Tennessee,433.0,lv,33.08848,45.16577
2016-10-07,2016-10-20,Washington,488.0,lv,44.20054,43.131040000000006
2016-10-07,2016-10-20,Indiana,354.0,lv,35.71648,48.72104
2016-10-07,2016-10-20,Missouri,321.0,lv,35.158,48.68272
2016-10-07,2016-10-20,Maryland,369.0,lv,51.56244,29.54596
2016-10-07,2016-10-20,Colorado,445.0,lv,42.08433,40.95805
2016-10-07,2016-10-20,Minnesota,499.0,lv,41.9853,32.81394
2016-10-07,2016-10-20,Massachusetts,476.0,lv,54.87594,26.24802
2016-10-07,2016-10-20,Georgia,523.0,lv,39.10241,49.78908
2016-10-07,2016-10-20,Wisconsin,470.0,lv,43.51444,42.58528
2016-10-07,2016-10-20,Virginia,685.0,lv,47.18367,37.58721
2016-10-07,2016-10-20,New Jersey,795.0,lv,51.50238,33.11687
2016-10-07,2016-10-20,Ohio,1839.0,lv,41.34103,43.77554
2016-10-07,2016-10-20,Tennessee,433.0,lv,32.87762,45.54871
2016-10-07,2016-10-20,Washington,488.0,lv,44.03212,43.62095
2016-10-07,2016-10-20,Indiana,354.0,lv,35.54051,49.13168
2016-10-07,2016-10-20,Missouri,321.0,lv,34.9819,49.09988
